load_file,dataset,corruption_name,corruption_severity,Method,BNN,use_pretrained,Tune_last_layer_only,augment_test,seed,val_loss,val_accuracy,base_aic0,base_aic1,base_aic2,up0,up1,up2,elbo,ece
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,snow,1,random,FALSE,FALSE,FALSE,FALSE,,1.479290889,61.35,66.46,64.95,64.12,10.47,7.54,6.15,0,0.099376544
../../../saved_checkpoint/cifar100/cifar100_random_3.model,cifar100c,frost,4,random,FALSE,FALSE,FALSE,FALSE,,2.97653989,38.16,46.68,44.49,43.43,13.62,10.13,8.61,0,0.228770256
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,snow,2,random,FALSE,FALSE,FALSE,FALSE,,2.395288356,45.87,54.09,52.07,51.22,13.6,10.08,8.53,0,0.18260996
../../../saved_checkpoint/cifar100/cifar100_random_3.model,cifar100c,frost,5,random,FALSE,FALSE,FALSE,FALSE,,3.79457907,29.71,38.7,36.54,35.64,13.73,10.23,8.73,0,0.306141376
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,snow,3,random,FALSE,FALSE,FALSE,FALSE,,2.074275261,50.43,58.27,56.34,55.28,13.06,9.57,7.91,0,0.143604189
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,snow,4,random,FALSE,FALSE,FALSE,FALSE,,2.202522196,48.03,55.48,53.93,52.95,13.35,10.12,8.46,0,0.154048488
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,snow,5,random,FALSE,FALSE,FALSE,FALSE,,2.621188671,42.12,51.01,48.67,47.61,14.13,10.53,8.87,0,0.183923602
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.523968755,42.54,68.19,63.62,61.3,47.53,37.8,32.68,-314.7768974,0.27063632
../../../saved_checkpoint/cifar100/cifar100_random_4.model,cifar100c,frost,1,random,FALSE,FALSE,FALSE,FALSE,,1.595318043,60.1,65.4,64.22,63.42,10.52,7.86,6.48,0,0.112095788
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,4.756650549,29.06,63.6,56.94,53.36,54.7,43.44,37.46,-446.8523026,0.365013927
../../../saved_checkpoint/cifar100/cifar100_random_4.model,cifar100c,frost,2,random,FALSE,FALSE,FALSE,FALSE,,2.033702149,51.12,57.7,55.96,54.97,12.26,9.02,7.53,0,0.14981693
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,6.049838997,20.41,61.16,53.09,48.76,57.93,46.02,39.61,-572.9631424,0.438274473
../../../saved_checkpoint/cifar100/cifar100_random_4.model,cifar100c,frost,3,random,FALSE,FALSE,FALSE,FALSE,,2.735751834,40.84,48.75,46.98,46,14.09,10.72,8.8,0,0.203880861
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,6.695942382,16.69,60.87,51.94,47.18,58.62,46.49,39.95,-630.1846981,0.477091193
../../../saved_checkpoint/cifar100/cifar100_random_4.model,cifar100c,frost,4,random,FALSE,FALSE,FALSE,FALSE,,2.883910025,39.46,48.26,46.02,44.83,13.54,10.2,8.41,0,0.220073551
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,7.275849421,14.36,59.65,50.4,45.44,58.23,46.34,39.64,-677.7116299,0.501158297
../../../saved_checkpoint/cifar100/cifar100_random_4.model,cifar100c,frost,5,random,FALSE,FALSE,FALSE,FALSE,,3.626020572,30.67,40.92,38.34,37.04,14.37,10.77,8.91,0,0.285517901
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,frost,1,random,FALSE,FALSE,FALSE,FALSE,,1.500932345,60.94,65.9,64.89,64.23,10.54,8.11,6.73,0,0.104982242
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,frost,2,random,FALSE,FALSE,FALSE,FALSE,,1.911725415,53.31,59.74,58.22,57.49,12.35,9.21,7.76,0,0.137826785
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,frost,3,random,FALSE,FALSE,FALSE,FALSE,,2.58881787,42.96,52.06,49.91,48.94,14.16,10.51,8.94,0,0.201517403
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,frost,4,random,FALSE,FALSE,FALSE,FALSE,,2.73653804,41.63,50.02,48.13,47.15,13.55,10.34,8.6,0,0.216691375
../../../saved_checkpoint/cifar100/cifar100_random_5.model,cifar100c,frost,5,random,FALSE,FALSE,FALSE,FALSE,,3.487953322,33.07,42.84,40.26,39.04,14.73,10.85,8.95,0,0.283843398
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.280650413,60.6,72.97,70.79,69.79,37.51,29.01,24.75,-211.5638494,0.171279788
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.371483476,44.29,67.65,64.08,61.75,47.8,38.31,33.38,-314.1236544,0.264909387
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,3.042951517,48.37,69.33,65.98,63.74,46.56,37.55,32.21,-286.0680342,0.232854575
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.280465902,44.95,68.08,64.24,62,48.15,38.19,32.79,-305.0992727,0.250634849
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,3.960824531,35.89,66.42,61.38,58.68,52.95,42.57,36.95,-364.7289515,0.30629307
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.566283901,55.94,73.41,70.89,68.84,38.43,30.15,25.86,-221.7962503,0.200098515
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.115898979,46.93,69.81,66.38,64.13,45.52,36.29,31.1,-277.951622,0.240297973
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,3.974564156,36.51,65.81,60.77,57.54,51.32,40.36,34.93,-351.5104771,0.295966089
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.158309241,34.64,66.49,61.32,57.86,51.49,41.16,35.3,-360.2927208,0.319224417
../../../saved_checkpoint/cifar100/cifar100_Contextual_1.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.052478547,26.69,64.46,57.97,54.42,54.35,43.76,37.83,-432.8858852,0.373566508
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.613571898,41.8,65.61,61.16,58.78,48.25,38,32.64,-347.2224236,0.303405285
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,5.305415576,27.28,61.29,54.68,50.91,54.61,43.72,37.59,-524.3673325,0.401225626
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,7.080448039,17.88,56.51,47.99,43.47,54.97,43.11,36.61,-680.0531387,0.484049976
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,7.869622999,14.56,55.25,46.39,41.99,54.53,42.67,36.89,-744.6101189,0.511065304
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,8.535752976,11.8,55.41,45.54,40.9,54.65,42.38,36.42,-797.1989155,0.535155416
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.229027084,61.24,72.55,71.35,70.17,37.59,29.19,24.67,-214.9741411,0.182025313
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.292999668,46.22,66.23,63.12,61.01,48.69,38.54,33.05,-322.0527649,0.265830308
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,2.940687939,50.59,68.86,66.04,64.12,46.09,36.37,31.19,-289.9772644,0.233409926
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.191473824,46.6,68.5,65.18,62.75,48.74,39.06,33.51,-307.8897953,0.256095111
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,3.82730247,38.92,66.13,61.51,58.58,54.07,43.59,37.58,-366.5364742,0.298544019
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.507174562,57.14,73.01,71.05,69.34,38.49,30.67,26.02,-219.7415113,0.206613407
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.068722702,48.82,68.87,65.99,64.23,45.37,36.11,31.09,-279.145813,0.248227805
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,4.022369219,36.53,66.59,61.53,58.32,51.84,41.3,35.21,-361.5752935,0.325412512
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.20547243,35.1,65.68,60.57,57.5,51.22,40.79,35.2,-373.0389595,0.338158548
../../../saved_checkpoint/cifar100/cifar100_Contextual_3.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.17047891,26.82,63.71,57.12,52.67,53.99,43.22,36.83,-453.3783913,0.403753102
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.452265444,43.59,67.27,63.77,61.39,47.96,38.84,33.58,-324.6522427,0.277933538
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,4.621762597,30.99,62.3,56.69,53.49,54.13,42.94,37.16,-461.1707211,0.361560702
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,5.979257916,21.47,58.43,50.94,47.19,55.48,44.25,38.32,-598.210001,0.441859841
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,6.634194292,17.65,57.05,49.44,44.84,55.22,44.09,37.95,-659.6806526,0.478283763
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,7.223075663,15.23,55.23,47.08,42.36,55,43.75,37.39,-713.9644623,0.502938688
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.282601175,59.42,71.91,70.33,69.32,38.73,30.25,25.88,-218.6868668,0.183945432
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.483499984,43.37,68.45,64.55,62.1,48.84,38.72,33.37,-321.7824459,0.281446874
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,3.061641327,47.47,68.69,65.4,63.64,47.26,37.81,32.47,-293.8819647,0.243273497
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.33303684,43.32,68.15,64.83,62.29,48.47,39.13,33.61,-313.2582903,0.26845932
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,4.084275582,35.17,66.74,61.39,58.21,54.23,43.22,37.08,-372.2206831,0.325609803
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.567236368,55.17,72.65,69.85,68.19,39.06,30.36,26.04,-226.4304161,0.211448669
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.117042975,46.51,69.68,66.32,63.84,46.41,37.17,31.85,-282.4163675,0.251715779
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,3.980753349,35.96,67.37,62.2,59.27,52.79,41.98,36.25,-356.0030222,0.320349872
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.155320013,34.22,67.94,62.26,58.63,52.4,41.72,35.81,-366.7309046,0.337600946
../../../saved_checkpoint/cifar100/cifar100_Contextual_4.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.074454889,26.33,65.19,58.29,53.82,55.04,44.26,37.89,-441.1428452,0.398589015
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.665311279,41.45,67.3,63.16,60.22,48.57,38.71,32.85,-271.7856884,0.281062096
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,5.211491671,26.61,64.89,57.46,53.6,55.72,44.77,38.53,-386.6985798,0.381675959
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,6.779890955,17.18,63.95,54.85,49.72,60.03,48.07,41.52,-492.1713829,0.455026746
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,7.488589624,13.62,61.98,52.67,47.06,59.72,48.01,41.2,-541.2620068,0.490343064
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,8.161247248,11.39,60.76,51.69,46.55,58.79,47.34,41.04,-584.919405,0.514298916
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.336984213,61.21,72.45,71.01,69.75,36.98,29,24.7,-177.7150154,0.175136924
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.54256816,43.73,67.38,63.66,61.32,48.51,38.49,33.21,-275.137496,0.281949848
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,3.116652044,48.8,69.53,66.43,63.97,46.67,37.09,31.99,-243.9780474,0.244150683
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.433685981,44.91,67.98,64.39,62.02,48.45,38.78,33.19,-266.8698072,0.264291167
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,4.158830213,36.78,66.23,61.06,58.01,54.19,43.4,37.41,-323.9712715,0.323614776
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.65917427,56.15,71.81,69.73,67.86,39.74,31.12,26.35,-193.1636095,0.201751947
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.292301642,46.63,68.74,65.36,63.24,45.69,36.03,30.91,-249.6865988,0.256937772
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,4.260652332,35.44,65.52,60.59,57.59,52.48,42.23,36.59,-320.6735134,0.330535471
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.435316662,33.98,65.55,59.81,56.44,52.11,41.47,35.5,-329.7888756,0.342061698
../../../saved_checkpoint/cifar100/cifar100_Concrete_1.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.45528456,25.73,64.06,56.35,52.44,54.89,43.44,37.45,-399.0869045,0.41109556
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.773795596,42.11,67.3,63.03,60.24,46.13,36.4,30.91,-266.1685944,0.294803798
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,5.360333486,27.7,63.62,57.21,52.93,53.68,43.31,37.35,-375.333333,0.400823444
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,7.013645933,18.15,61.16,52.93,47.86,55.99,44.72,38.29,-480.6267262,0.499513149
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,7.807236186,14.64,60.39,50.76,45.6,56.81,44.68,38.1,-528.3022881,0.546208262
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,8.511320123,12.35,60.2,50.33,45.16,57.37,45.44,39.15,-571.6694355,0.575999737
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.359183159,61.61,71.94,70.84,69.72,36.39,28.37,24.01,-176.3913035,0.170308039
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.548063197,44.1,68,64.29,61.96,48.04,38.31,33.24,-268.2727814,0.282822907
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,3.180768883,49.34,69.64,66.74,64.83,44.48,35.32,30.49,-240.8029556,0.245993391
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.427520646,45.6,67.97,65.2,63.19,46.27,37.08,32.21,-257.29146,0.268065602
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,4.026733363,38.48,66.41,61.34,58.38,51.33,40.58,35.08,-306.4260006,0.314846247
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.5900346,57.91,72.03,70.47,69.13,37.2,29.56,25.42,-185.6029987,0.199810117
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.15824432,49.17,68.35,64.95,63.39,43.46,33.7,29.02,-236.8465662,0.247096509
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,4.09934786,38.09,65.06,60.68,58.01,49.35,39.41,33.92,-305.3248882,0.328159869
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.287688293,36.74,64.78,60.03,57.13,49.4,39.67,33.97,-316.5192127,0.334644854
../../../saved_checkpoint/cifar100/cifar100_Concrete_2.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.35878979,27.71,61.61,55.74,51.77,51.6,41.51,35.64,-386.9270802,0.41387552
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,4.223902691,38.6,68.15,63.42,60.3,50.53,40.58,34.9,-305.2844286,0.357566953
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,6.6477769,22.64,63.48,56.12,51.67,57.18,45.68,39.41,-468.6884403,0.494428992
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,9.012243027,13.72,60.99,50.97,45.34,58.77,46.29,39.4,-627.6465893,0.581166804
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,10.03630023,11.15,59.29,49.81,43.93,58.36,46.44,39.52,-695.6818581,0.610763073
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,10.90577336,9.86,57.74,47.85,42.46,57.9,46.11,39.64,-754.3115139,0.623711884
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.447039603,60.49,72.66,70.86,69.73,38.33,29.85,25.3,-188.7318611,0.208118156
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,snow,2,none,FALSE,FALSE,FALSE,FALSE,,3.933950116,42.94,68.71,64.83,62.12,50.23,40.51,34.7,-294.0607309,0.329619527
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,snow,3,none,FALSE,FALSE,FALSE,FALSE,,3.472644932,47.84,69.72,65.82,64.04,47.4,37.7,32.28,-260.0851297,0.289408207
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,snow,4,none,FALSE,FALSE,FALSE,FALSE,,3.769085023,43.68,68.67,64.49,62.51,48.67,38.91,33.75,-276.4896393,0.31887871
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,snow,5,none,FALSE,FALSE,FALSE,FALSE,,4.519462291,36.4,67.46,62.55,59.31,53.66,42.81,37.13,-333.6009741,0.373201072
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,frost,1,none,FALSE,FALSE,FALSE,FALSE,,2.687800102,57.5,72.77,70.82,69.37,39.57,31.04,26.79,-195.4544783,0.232493222
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,frost,2,none,FALSE,FALSE,FALSE,FALSE,,3.338130044,48.5,69,65.63,63.37,45.9,36.51,30.95,-252.102375,0.288202345
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,frost,3,none,FALSE,FALSE,FALSE,FALSE,,4.403900925,37.73,66.83,61.74,59.05,52.94,42.73,37.12,-327.8501511,0.367793441
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,frost,4,none,FALSE,FALSE,FALSE,FALSE,,4.63970047,36.05,66.63,61.19,57.72,52.38,41.98,35.79,-339.4565582,0.38349551
../../../saved_checkpoint/cifar100/cifar100_Concrete_3.model,cifar100c,frost,5,none,FALSE,FALSE,FALSE,FALSE,,5.828224899,27.3,65.07,58.33,54.49,54.99,44.05,38.21,-413.6582851,0.456096768
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,gaussian_noise,1,none,FALSE,FALSE,FALSE,FALSE,,3.950756948,41.08,67.3,63.12,60.29,47.12,37.22,31.95,-274.3390799,0.315349698
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,gaussian_noise,2,none,FALSE,FALSE,FALSE,FALSE,,5.713353004,26.39,65.17,57.88,53.67,54.78,43.11,37.2,-390.954566,0.440861404
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,gaussian_noise,3,none,FALSE,FALSE,FALSE,FALSE,,7.51862222,17.85,61.81,53.69,48.61,57.02,45.58,39.16,-503.9807796,0.532375097
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,gaussian_noise,4,none,FALSE,FALSE,FALSE,FALSE,,8.427344648,14.51,60.59,51.9,46.52,58.28,46.89,39.71,-560.1223946,0.572001815
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,gaussian_noise,5,none,FALSE,FALSE,FALSE,FALSE,,9.264927541,12.1,59.46,50.03,44.72,57.66,46.01,39.52,-613.7607574,0.603213847
../../../saved_checkpoint/cifar100/cifar100_Concrete_4.model,cifar100c,snow,1,none,FALSE,FALSE,FALSE,FALSE,,2.411371357,60.44,72.57,70.72,69.68,36.77,28.34,24.18,-175.5942464,0.188217461
